Id,MSSubClass,MSZoning,LotArea,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleCondition,SaleStatus
506,90,RM,7596,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,BrkFace,360,960,1000,0,1960,0,0,2,0,4,2,Detchd,1952,Unf,2,400,Normal,SoldSlow
507,60,RL,9554,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,BrkFace,125,1065,846,0,1911,0,0,2,1,3,1,Attchd,1993,RFn,2,471,Normal,SoldFast
508,20,FV,7862,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,None,0,1218,0,0,1218,0,0,2,0,2,1,Attchd,2009,Fin,2,676,Partial,SoldFast
509,70,RM,9600,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,None,0,689,689,0,1378,0,0,2,0,3,1,Detchd,1928,Unf,2,360,Normal,SoldFast
510,20,RL,9600,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,BrkFace,132,1041,0,0,1041,1,0,1,0,3,1,Attchd,1959,RFn,1,270,Normal,SoldSlow
511,20,RL,14559,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,BrkCmn,70,1363,0,0,1363,1,0,1,0,2,1,CarPort,1951,Unf,1,288,Normal,SoldSlow
512,120,RL,6792,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,Stone,94,1368,0,0,1368,0,0,2,0,2,1,Attchd,2005,RFn,2,474,Partial,SoldFast
513,20,RL,9100,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,None,0,864,0,0,864,1,0,1,0,3,1,Detchd,1964,Unf,2,624,Normal,SoldSlow
514,20,RL,9187,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,None,0,1080,0,0,1080,0,0,1,1,3,1,Attchd,1983,Unf,2,484,Normal,SoldFast
515,45,RL,10594,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,None,0,789,0,0,789,0,0,1,0,2,1,Detchd,1926,Unf,1,200,Normal,SoldSlow
516,20,RL,12220,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,BrkFace,305,2020,0,0,2020,1,0,2,1,3,1,Attchd,2009,Fin,3,900,Partial,SoldFast
517,80,RL,10448,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,BrkFace,333,1378,741,0,2119,0,0,2,1,3,1,Attchd,1972,RFn,2,583,Abnorml,SoldSlow
518,60,RL,10208,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,BrkFace,921,1277,1067,0,2344,0,0,2,1,3,1,Attchd,1996,RFn,3,889,Normal,SoldSlow
519,60,RL,9531,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,None,0,882,914,0,1796,1,0,2,1,3,1,Attchd,1998,RFn,2,546,Normal,SoldFast
520,70,RL,10918,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,None,0,1276,804,0,2080,0,0,1,1,3,1,Detchd,1926,Unf,1,282,Normal,SoldFast
521,190,RL,10800,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,None,0,694,600,0,1294,0,0,2,0,3,2,NA,NA,NA,0,0,Normal,SoldSlow
522,20,RL,11988,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,None,0,1244,0,0,1244,0,0,1,1,3,1,Attchd,1957,Unf,1,336,Normal,SoldFast
523,50,RM,5000,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,None,0,1004,660,0,1664,0,0,2,0,3,1,Detchd,1950,Unf,2,420,Normal,SoldFast
524,60,RL,40094,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,Stone,762,3138,1538,0,4676,1,0,3,1,3,1,BuiltIn,2007,Fin,3,884,Partial,SoldSlow
525,60,RL,11787,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,BrkFace,594,1383,1015,0,2398,1,0,2,1,3,1,Attchd,1996,Fin,3,834,Normal,SoldSlow
526,20,FV,7500,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,None,0,1266,0,0,1266,0,0,2,0,3,1,Attchd,2005,Unf,2,453,Normal,SoldFast
527,20,RL,13300,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,None,0,928,0,0,928,0,0,1,0,2,1,Attchd,1956,Unf,1,252,Normal,SoldSlow
528,60,RL,14948,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,Stone,268,1476,1237,0,2713,1,0,2,1,3,1,Attchd,2008,Fin,3,858,Partial,SoldSlow
529,30,RL,9098,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,None,0,605,0,0,605,1,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
530,20,RL,32668,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,NA,NA,2515,0,0,2515,1,0,3,0,4,2,Attchd,1975,RFn,2,484,Alloca,SoldSlow
531,80,RL,10200,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,BrkFace,219,1509,0,0,1509,1,0,2,0,3,1,Attchd,1988,RFn,2,600,Abnorml,SoldFast
532,70,RM,6155,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,None,0,751,611,0,1362,0,0,2,0,3,1,Detchd,1920,Fin,2,502,Normal,SoldFast
533,20,RL,7200,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,None,0,827,0,0,827,0,0,1,0,2,1,Detchd,1967,Unf,1,392,Normal,SoldSlow
534,20,RL,5000,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,None,0,334,0,0,334,0,0,1,0,1,1,NA,NA,NA,0,0,Normal,SoldSlow
535,60,RL,9056,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,None,0,707,707,0,1414,0,0,2,1,3,1,Attchd,2004,Fin,2,403,Normal,SoldFast
536,190,RL,7000,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,None,0,820,527,0,1347,1,0,1,0,3,1,NA,NA,NA,0,0,Normal,SoldSlow
537,60,RL,8924,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,None,0,880,844,0,1724,0,0,2,1,3,1,Attchd,1998,Fin,2,527,Normal,SoldFast
538,20,RL,12735,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,None,0,864,0,0,864,0,0,1,0,3,1,Detchd,1980,Unf,2,576,Normal,SoldSlow
539,20,RL,11553,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,BrkFace,188,1159,0,0,1159,0,0,1,1,3,1,Attchd,1968,Unf,1,336,Normal,SoldSlow
540,20,RL,11423,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,BrkFace,479,1601,0,0,1601,1,0,2,0,3,1,Attchd,2001,RFn,2,670,Normal,SoldFast
541,20,RL,14601,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,BrkFace,584,1838,0,0,1838,1,0,2,0,2,1,Attchd,2006,Fin,3,765,Normal,SoldFast
542,60,RL,11000,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,BrkFace,72,997,1288,0,2285,0,0,2,1,4,1,BuiltIn,2000,Fin,3,648,Normal,SoldFast
543,20,RL,10140,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,None,0,1680,0,0,1680,1,0,2,0,3,1,Attchd,1998,Fin,2,583,Normal,SoldFast
544,120,RH,4058,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,BrkFace,182,767,0,0,767,1,0,1,0,1,1,Attchd,1998,Fin,1,367,Normal,SoldFast
545,60,RL,17104,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,None,0,664,832,0,1496,1,0,2,1,3,1,Attchd,2006,RFn,2,426,Partial,SoldFast
546,50,RL,13837,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,BrkFace,178,1377,806,0,2183,0,0,2,1,4,1,Attchd,1988,Unf,3,786,Normal,SoldFast
547,50,RL,8737,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,None,0,915,720,0,1635,0,0,1,1,3,1,Detchd,1950,Unf,2,440,Normal,SoldFast
548,85,RL,7244,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,None,0,768,0,0,768,1,0,1,0,2,1,Detchd,1987,Unf,2,624,Normal,SoldSlow
549,20,RM,8235,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,None,0,825,0,0,825,1,0,1,0,2,1,Detchd,1963,RFn,2,720,Normal,SoldSlow
550,60,FV,9375,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,None,0,912,1182,0,2094,0,0,2,1,4,1,BuiltIn,2003,Fin,2,615,Normal,SoldFast
551,120,RL,4043,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,None,0,1069,0,0,1069,0,0,2,0,2,1,Attchd,1977,RFn,2,440,Abnorml,SoldSlow
552,20,RM,6000,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,None,0,928,0,0,928,0,0,1,0,3,1,Attchd,1957,Fin,1,288,Normal,SoldSlow
553,20,RL,11146,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,Stone,250,1717,0,0,1717,0,0,2,0,3,1,Attchd,2006,RFn,3,908,Normal,SoldFast
554,20,RL,8777,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,None,0,1126,0,0,1126,0,0,2,0,2,1,Detchd,2002,Fin,2,520,Normal,SoldSlow
555,60,RL,10625,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,BrkFace,292,1006,1040,0,2046,1,0,2,1,3,1,BuiltIn,2003,RFn,3,871,Normal,SoldFast
556,45,RM,6380,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,None,0,1048,0,0,1048,0,0,1,0,2,1,Detchd,1922,Unf,1,280,Normal,SoldSlow
557,20,RL,14850,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,None,0,1092,0,0,1092,1,0,1,0,2,1,Attchd,1957,Fin,1,299,Normal,SoldSlow
558,50,C (all),11040,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,None,0,897,439,0,1336,0,0,1,1,3,1,CarPort,1994,Unf,1,570,Normal,SoldSlow
559,60,RL,21872,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,None,0,729,717,0,1446,0,1,2,1,3,1,Attchd,1996,Unf,2,406,Normal,SoldFast
560,120,RL,3196,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,BrkFace,18,1557,0,0,1557,0,0,2,0,2,1,Attchd,2003,Fin,2,420,Normal,SoldFast
561,20,RL,11341,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,BrkFace,180,1392,0,0,1392,1,0,1,1,3,1,Detchd,1957,Unf,2,528,Normal,SoldSlow
562,20,RL,10010,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,None,0,1389,0,0,1389,1,0,1,0,2,1,Attchd,1975,RFn,2,418,Normal,SoldSlow
563,30,RL,13907,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,None,0,996,0,0,996,1,0,1,0,3,1,NA,NA,NA,0,0,Normal,SoldSlow
564,50,RL,21780,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,None,0,1163,511,0,1674,0,0,2,0,4,1,Detchd,1955,Fin,2,396,Normal,SoldFast
565,60,RL,13346,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,None,0,1166,1129,0,2295,1,0,2,1,4,1,Attchd,1992,RFn,2,590,Normal,SoldSlow
566,70,RL,6858,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,None,0,841,806,0,1647,1,0,1,1,4,1,Detchd,1920,Unf,1,216,Normal,SoldFast
567,60,RL,11198,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,BrkFace,245,1134,1370,0,2504,0,0,2,1,4,1,BuiltIn,2005,Fin,3,656,Normal,SoldFast
568,20,RL,10171,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,BrkFace,168,1535,0,0,1535,0,0,2,0,3,1,Attchd,2004,RFn,2,532,Normal,SoldFast
569,50,RL,12327,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,None,0,1496,636,0,2132,1,0,1,1,1,1,BuiltIn,1983,Fin,2,612,Normal,SoldFast
570,90,RL,7032,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,None,0,943,0,0,943,1,0,1,0,2,1,Detchd,1979,Unf,2,600,Normal,SoldSlow
571,90,RL,13101,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,BrkFace,108,1728,0,0,1728,0,0,2,0,6,2,Detchd,1987,Unf,2,576,Normal,SoldSlow
572,20,RL,7332,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,BrkFace,207,864,0,0,864,1,0,1,0,2,1,Attchd,1959,Unf,1,288,Abnorml,SoldSlow
573,60,RL,13159,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,None,0,846,846,0,1692,0,0,2,1,3,1,Attchd,2009,RFn,2,650,Partial,SoldFast
574,80,RL,9967,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,None,0,774,656,0,1430,0,0,2,1,3,1,BuiltIn,2000,RFn,2,400,Normal,SoldFast
575,80,RL,10500,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,BrkFace,82,576,533,0,1109,0,1,1,0,3,1,BuiltIn,1971,Unf,1,288,Normal,SoldSlow
576,50,RL,8480,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,None,0,832,384,0,1216,0,0,1,0,2,1,Detchd,1947,Unf,1,336,Abnorml,SoldSlow
577,50,RL,6292,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,None,0,877,600,0,1477,0,1,2,0,3,1,Detchd,1928,Unf,1,216,Normal,SoldFast
578,80,RL,11777,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,BrkFace,97,1320,0,0,1320,1,0,1,0,3,1,Attchd,1966,RFn,2,564,Abnorml,SoldSlow
579,160,FV,3604,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,None,0,703,689,0,1392,0,0,2,0,2,1,Detchd,2007,Unf,2,540,Abnorml,SoldFast
580,50,RM,12150,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,BrkFace,335,1050,745,0,1795,0,0,2,0,4,1,Attchd,1954,Unf,1,352,Normal,SoldSlow
581,20,RL,14585,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,BrkFace,85,1429,0,0,1429,0,1,1,0,3,1,Attchd,1960,Unf,2,572,Normal,SoldFast
582,20,RL,12704,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,BrkFace,306,2042,0,0,2042,0,0,2,1,3,1,Attchd,2009,RFn,3,1390,Partial,SoldFast
583,90,RL,11841,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,BrkFace,104,816,0,0,816,1,0,1,0,3,1,NA,NA,NA,0,0,Normal,SoldSlow
584,75,RM,13500,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,None,0,1521,1254,0,2775,0,0,3,1,3,1,Detchd,1988,Unf,2,880,Normal,SoldFast
585,50,RM,6120,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,None,0,989,584,0,1573,0,0,1,0,3,1,Detchd,1935,Unf,1,240,Normal,SoldSlow
586,20,RL,11443,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,BrkFace,208,2028,0,0,2028,1,0,2,0,2,1,Attchd,2005,RFn,3,880,Partial,SoldFast
587,30,RL,10267,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,None,0,838,0,0,838,1,0,1,0,2,1,Detchd,1961,Fin,1,275,Normal,SoldSlow
588,85,RL,8740,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,None,0,860,0,0,860,1,0,1,0,2,1,Detchd,1996,Unf,2,528,Normal,SoldSlow
589,20,RL,25095,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,None,0,1473,0,0,1473,2,0,1,0,1,1,Attchd,1968,Unf,1,452,Partial,SoldSlow
590,40,RM,9100,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,None,0,779,0,156,935,0,0,1,0,2,1,Detchd,1988,Unf,1,308,Normal,SoldSlow
591,60,RL,8320,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,None,0,770,812,0,1582,0,0,2,1,3,1,Attchd,2004,RFn,2,520,Normal,SoldFast
592,60,RL,13478,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,Stone,420,1728,568,0,2296,1,0,2,1,3,1,BuiltIn,2008,RFn,3,842,Normal,SoldFast
593,20,RL,6600,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,None,0,816,0,0,816,1,0,1,0,2,1,Detchd,1985,Fin,2,816,Normal,SoldSlow
594,120,RM,4435,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,BrkFace,170,848,0,0,848,1,0,1,0,1,1,Attchd,2003,Fin,2,420,Normal,SoldSlow
595,20,RL,7990,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,None,0,924,0,0,924,0,0,1,0,3,1,Detchd,1981,Unf,1,280,Normal,SoldSlow
596,20,RL,11302,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,BrkFace,238,1826,0,0,1826,1,0,2,0,3,1,Attchd,2005,Fin,3,758,Partial,SoldFast
597,70,RM,3600,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,None,0,684,684,0,1368,0,0,1,0,3,1,Detchd,1930,Unf,1,216,Normal,SoldFast
598,120,RL,3922,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,BrkFace,72,1402,0,0,1402,0,2,0,2,2,1,Attchd,2006,Fin,3,648,Partial,NotSold
599,20,RL,12984,Crawfor,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,BrkFace,459,1647,0,0,1647,1,0,2,0,3,1,Attchd,1977,Fin,2,621,Normal,SoldSlow
600,160,RM,1950,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,None,0,716,840,0,1556,1,0,2,1,3,1,Attchd,1980,Fin,2,452,Normal,SoldSlow
601,60,RL,10927,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,BrkFace,280,1058,846,0,1904,1,0,2,1,3,1,BuiltIn,2003,Fin,2,736,Normal,SoldFast
602,50,RM,9000,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,None,0,780,595,0,1375,0,0,1,1,3,1,Detchd,1979,Unf,1,544,Normal,SoldFast
603,60,RL,10041,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,None,0,927,988,0,1915,1,0,2,1,3,1,Attchd,1992,Fin,2,506,Abnorml,SoldFast
604,160,FV,3182,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,None,0,600,600,0,1200,0,0,2,1,2,1,Detchd,2004,RFn,2,480,Normal,SoldFast
605,20,RL,12803,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,BrkFace,99,1494,0,0,1494,1,0,2,0,3,1,Attchd,2002,RFn,2,530,Normal,SoldFast
606,60,RL,13600,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,BrkFace,176,1186,800,0,1986,0,0,2,1,3,1,Attchd,1965,Unf,2,486,Normal,SoldFast
607,20,RL,12464,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,None,0,1040,0,0,1040,1,0,1,0,3,1,Detchd,2000,Unf,2,576,Normal,SoldSlow
608,20,RL,7800,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,None,0,1112,896,0,2008,1,0,3,0,3,1,Attchd,1948,Unf,1,230,Normal,SoldSlow
609,70,RL,12168,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,None,0,1940,1254,0,3194,0,0,2,1,4,1,Basment,1934,Unf,2,380,Alloca,SoldSlow
610,20,RL,7943,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,BrkCmn,192,1029,0,0,1029,1,0,1,0,3,1,Attchd,1961,Unf,1,261,Normal,SoldSlow
611,60,RL,11050,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,BrkFace,204,1476,677,0,2153,1,0,2,1,3,1,Attchd,2000,Fin,3,736,Normal,SoldFast
612,80,RL,10395,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,BrkFace,233,1032,0,0,1032,0,1,2,0,3,1,Attchd,1978,Unf,2,564,Normal,SoldSlow
613,60,RL,11885,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,BrkFace,108,1299,573,0,1872,1,0,2,1,3,1,BuiltIn,2001,RFn,2,531,Normal,SoldFast
614,20,RL,8402,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,None,0,1120,0,0,1120,0,0,1,0,3,1,NA,NA,NA,0,0,Partial,SoldSlow
615,180,RM,1491,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,None,0,630,0,0,630,1,0,1,0,1,1,NA,NA,NA,0,0,Normal,SoldSlow
616,85,RL,8800,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,BrkFace,156,1054,0,0,1054,1,0,1,0,3,1,Attchd,1963,RFn,2,480,Abnorml,SoldFast
617,60,RL,7861,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,None,0,807,702,0,1509,1,0,2,1,3,1,Attchd,2002,Fin,2,393,Normal,SoldFast
618,45,RL,7227,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,None,0,832,0,0,832,0,0,1,0,2,1,Detchd,1962,Unf,2,528,Normal,SoldSlow
619,20,RL,11694,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,BrkFace,452,1828,0,0,1828,0,0,2,0,3,1,Attchd,2007,Unf,3,774,Partial,SoldFast
620,60,RL,12244,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,Stone,226,1482,780,0,2262,1,0,2,1,4,1,Attchd,2003,Fin,3,749,Normal,SoldFast
621,30,RL,8248,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,None,0,864,0,0,864,1,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
622,60,RL,10800,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,None,0,1548,1066,0,2614,0,0,2,1,4,1,Attchd,1974,RFn,2,624,Normal,SoldSlow
623,20,RL,7064,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,BrkFace,153,980,0,0,980,0,0,1,0,3,1,Detchd,1986,Unf,2,484,Normal,SoldSlow
624,160,FV,2117,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,BrkFace,513,756,756,0,1512,0,0,2,1,2,1,Detchd,2000,Unf,2,440,Normal,SoldFast
625,60,RL,10400,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,None,288,1012,778,0,1790,1,0,1,2,4,1,Attchd,1972,RFn,2,484,Normal,SoldFast
626,20,RL,10000,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,BrkFace,261,1116,0,0,1116,0,0,1,1,3,1,Attchd,1962,Unf,2,440,Normal,SoldFast
627,20,RL,12342,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,None,0,1422,0,0,1422,0,0,1,0,3,1,Attchd,1960,RFn,1,286,Normal,SoldSlow
628,80,RL,9600,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,BrkFace,164,1520,0,0,1520,1,0,1,0,3,1,Basment,1955,RFn,1,364,Normal,SoldFast
629,60,RL,11606,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,BrkFace,192,1040,1040,0,2080,0,1,1,2,5,1,Attchd,1969,Unf,2,504,Family,SoldSlow
630,80,RL,9020,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,BrkFace,259,1350,0,0,1350,1,0,1,1,3,1,Attchd,1964,RFn,2,520,Normal,SoldFast
631,70,RM,9000,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,None,0,1089,661,0,1750,0,0,1,0,3,1,Detchd,1937,Unf,1,240,Abnorml,SoldSlow
632,120,RL,4590,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,Stone,108,1554,0,0,1554,0,0,2,0,2,1,Attchd,2006,RFn,2,627,Normal,SoldFast
633,20,RL,11900,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,BrkFace,209,1411,0,0,1411,0,0,2,0,3,1,Attchd,1977,Fin,2,544,Family,SoldFast
634,20,RL,9250,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,None,0,1056,0,0,1056,0,1,1,0,3,1,Attchd,1954,Unf,1,260,Normal,SoldSlow
635,90,RL,6979,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,None,0,1056,0,0,1056,2,0,0,0,0,2,Detchd,1980,Unf,2,576,Normal,NotSold
636,190,RH,10896,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,None,0,1440,1440,515,3395,0,0,2,0,8,2,NA,NA,NA,0,0,Abnorml,SoldSlow
637,30,RM,6120,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,None,0,800,0,0,800,0,0,1,0,1,1,NA,NA,NA,0,0,Normal,SoldSlow
638,190,RM,6000,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,None,0,811,576,0,1387,0,0,2,0,3,2,BuiltIn,1954,Unf,1,256,Normal,SoldSlow
639,30,RL,8777,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,None,0,796,0,0,796,0,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
640,120,RL,3982,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,None,0,1567,0,0,1567,1,0,2,0,1,1,Attchd,2006,Fin,3,648,Partial,SoldFast
641,120,RL,12677,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,BrkFace,472,1518,0,0,1518,0,0,1,1,1,1,Attchd,2003,RFn,2,588,Normal,SoldFast
